8.95	4101	87.1F	8.2
9.00	4116	87.1F	8.2
9.05	4131	87.1F	8.2
9.10	4148	87.1F	8.2
9.15	4163	87.1F	8.2
9.20	4178	87.1F	8.2
9.25	4189	87.1F	8.2
9.30	4207	87.1F	8.2
9.35	4221	87.1F	8.2
9.40	4235	87.1F	8.2
9.45	4252	87.1F	8.2
9.50	4265	87.1F	8.2
9.55	4280	87.1F	8.2
9.60	4293	87.1F	8.2
9.65	4306	87.1F	8.2
9.70	4321	87.1F	8.2
9.75	4336	87.1F	8.2
9.80	4348	87.1F	8.2
9.85	4361	87.1F	8.2
9.90	4373	87.1F	8.2
9.95	4387	87.1F	8.2
10.00	4398	87.1F	8.2
10.05	4413	87.1F	8.2
10.10	4425	87.1F	8.2
10.15	4437	87.1F	8.2
10.20	4453	87.1F	8.2
10.25	4458	87.1F	8.2
10.30	4469	87.1F	8.2
10.35	4483	87.1F	8.2
10.40	4494	87.1F	8.2
10.45	4505	87.1F	8.2
10.50	4517	87.1F	8.2
10.55	4530	87.1F	8.2
10.60	4540	87.1F	8.2
10.65	4553	87.1F	8.2
10.70	4564	87.1F	8.2
10.75	4574	87.1F	8.2
10.80	4584	87.1F	8.2
10.85	4597	87.1F	8.2
10.90	4609	87.1F	8.2
10.95	4620	87.1F	8.2
11.00	4632	87.1F	8.2
11.05	4640	87.1F	8.2
11.10	4654	87.1F	8.2
11.15	4664	87.1F	8.2
11.20	4673	87.1F	8.2
11.25	4684	87.1F	8.2
11.30	4697	87.1F	8.2
11.35	4708	87.1F	8.2
11.40	4717	87.1F	8.2
11.45	4725	87.1F	8.2
11.50	4736	87.1F	8.2
11.55	4746	87.1F	8.2
11.60	4756	87.1F	8.2
11.65	4767	87.1F	8.2
11.70	4776	87.1F	8.2
11.75	4786	87.1F	8.2
11.80	4794	87.1F	8.2
11.85	4805	87.1F	8.2
11.90	4813	87.1F	8.2
11.95	4821	87.1F	8.2
12.00	4831	87.1F	8.2
12.05	4839	87.1F	8.2
12.10	4850	87.1F	8.2
12.15	4857	87.1F	8.2
12.20	4866	87.1F	8.2
12.25	4875	87.1F	8.2
12.30	4882	87.1F	8.2
12.35	4892	87.0F	8.2
12.40	4901	87.1F	8.2
12.45	4909	87.1F	8.2
12.50	4918	87.1F	8.2
12.55	4925	87.1F	8.2
12.60	4933	87.0F	8.2
12.65	4942	87.0F	8.2
12.70	4950	87.0F	8.2
12.75	4958	87.0F	8.2
12.80	4965	87.0F	8.2
12.85	4971	87.1F	8.2
12.90	4979	87.0F	8.2
12.95	4984	87.0F	8.2
13.00	4992	87.0F	8.2
13.05	4999	87.0F	8.2
13.10	5006	87.0F	8.2
13.15	5012	87.0F	8.2
13.20	5019	87.0F	8.2
13.25	5027	87.0F	8.2
13.30	5032	87.0F	8.2
13.35	5039	87.0F	8.2
13.40	5046	87.0F	8.2
13.45	5054	87.0F	8.2
13.50	5060	87.0F	8.2
13.55	5066	87.0F	8.2
13.60	5073	87.0F	8.2
13.65	5079	87.0F	8.2
13.70	5085	87.0F	8.2
13.75	5090	87.0F	8.2
13.80	5095	87.0F	8.2
13.85	5102	87.0F	8.2
13.90	5107	87.0F	8.2
13.95	5112	87.0F	8.2
14.00	5120	87.0F	8.2
14.05	5124	87.0F	8.2
14.10	5131	87.0F	8.2
14.15	5136	87.0F	8.2
14.20	5140	87.0F	8.2
14.25	5147	87.0F	8.2
14.30	5151	87.0F	8.2
14.35	5157	87.0F	8.2
14.40	5160	87.0F	8.2
14.45	5166	87.0F	8.2
14.50	5171	87.0F	8.2
14.55	5176	87.0F	8.2
14.60	5181	87.0F	8.2
14.65	5186	87.0F	8.2
14.70	5191	87.0F	8.2
14.75	5194	87.0F	8.2
14.80	5198	87.0F	8.2
14.85	5203	87.0F	8.2
14.90	5206	87.0F	8.2
14.95	5212	87.0F	8.2
15.00	5215	87.0F	8.2
15.05	5220	87.0F	8.2
15.10	5222	87.0F	8.2
15.15	5226	87.0F	8.2
15.20	5229	87.0F	8.2
15.25	5232	87.0F	8.2
15.30	5237	87.0F	8.2
15.35	5240	87.0F	8.2
15.40	5243	87.0F	8.2
15.45	5247	87.0F	8.2
15.50	5250	87.0F	8.2
15.55	5253	87.0F	8.2
15.60	5256	87.0F	8.2
15.65	5260	87.0F	8.2
15.70	5262	87.0F	8.2
15.75	5264	87.0F	8.2
15.80	5268	87.0F	8.2
15.85	5269	87.0F	8.2
15.90	5273	87.0F	8.2
15.95	5274	87.0F	8.2
16.00	5278	87.0F	8.2
16.05	5279	87.0F	8.2
16.10	5281	87.0F	8.2
16.15	5282	87.0F	8.2
16.20	5286	87.0F	8.2
16.25	5288	87.0F	8.2
16.30	5290	87.0F	8.2
16.35	5291	87.0F	8.2
16.40	5293	87.0F	8.2
16.45	5295	86.9F	8.2
16.50	5296	86.9F	8.2
16.55	5299	86.9F	8.2
16.60	5300	86.9F	8.2
16.65	5300	86.9F	8.2
16.70	5302	86.9F	8.2
16.75	5304	86.9F	8.2
16.80	5302	86.9F	8.2
16.85	5306	86.9F	8.2
16.90	5306	87.0F	8.2
16.95	5306	86.9F	8.2
17.00	5308	86.9F	8.2
17.05	5310	86.9F	8.2
17.10	5310	86.9F	8.2
17.15	5311	86.9F	8.2
17.20	5312	86.9F	8.2
17.25	5310	86.9F	8.2
17.30	5312	86.9F	8.2
17.35	5311	86.9F	8.2
17.40	5314	86.9F	8.2
17.45	5312	86.9F	8.2
17.50	5314	86.9F	8.2
17.55	5311	86.9F	8.2
17.60	5312	86.9F	8.2
17.65	5312	86.9F	8.2
17.70	5315	86.9F	8.2
17.75	5315	86.9F	8.2
17.80	5313	86.9F	8.2
17.85	5312	86.9F	8.2
17.90	5312	86.9F	8.2
17.95	5313	86.9F	8.2
18.00	5311	86.9F	8.2
18.05	5312	86.9F	8.2
18.10	5309	86.9F	8.2
18.15	5309	86.9F	8.2
18.20	5307	86.9F	8.2
18.25	5305	86.9F	8.2
18.30	5304	86.9F	8.2
18.35	5302	86.9F	8.2
18.40	5302	86.9F	8.2
18.45	5303	86.9F	8.2
18.50	5302	86.9F	8.2
18.55	5300	86.9F	8.2
18.60	5301	86.9F	8.2
18.65	5299	86.9F	8.2
18.70	5295	86.9F	8.2
18.75	5292	86.9F	8.2
18.80	5291	86.9F	8.2
18.85	5292	86.9F	8.2
18.90	5291	86.9F	8.2
18.95	5287	86.9F	8.2
19.00	5285	86.9F	8.2
19.05	5280	86.9F	8.2
19.10	5277	86.9F	8.2
19.15	5272	86.9F	8.2
19.20	5275	86.8F	8.2
19.25	5278	86.9F	8.2
19.30	5275	86.9F	8.2
19.35	5273	86.8F	8.2
19.40	5273	86.8F	8.2
19.45	5268	86.9F	8.2
19.50	5267	86.8F	8.2
19.55	5269	86.8F	8.2
19.60	5269	86.8F	8.2
19.65	5271	86.8F	8.2
19.70	5271	86.8F	8.2
19.75	5267	86.8F	8.2
19.80	5261	86.8F	8.2
19.85	5265	86.8F	8.2
19.90	5263	86.8F	8.2
19.95	5258	86.8F	8.2
20.00	5255	86.8F	8.2
20.05	5257	86.8F	8.2
20.10	5252	86.8F	8.2
20.15	5254	86.8F	8.2
20.20	5257	86.8F	8.2
20.25	5257	86.8F	8.2
20.30	5251	86.8F	8.2
20.35	5248	86.8F	8.2
20.40	5250	86.8F	8.2
20.45	5246	86.8F	8.2
20.50	5243	86.8F	8.2
20.55	5239	86.8F	8.2
20.60	5240	86.8F	8.2
20.65	5238	86.8F	8.2
20.70	5236	86.8F	8.2
20.75	5235	86.8F	8.2
20.80	5233	86.8F	8.2
20.85	5235	86.8F	8.2
20.90	5235	86.8F	8.2
20.95	5231	86.8F	8.2
21.00	5230	86.8F	8.2
21.05	5231	86.8F	8.2
21.10	5229	86.8F	8.2
21.15	5228	86.8F	8.2
21.20	5226	86.8F	8.2
21.25	5227	86.8F	8.2
21.30	5225	86.8F	8.2
21.35	5224	86.7F	8.2
21.40	5220	86.8F	8.2
21.45	5217	86.8F	8.2
21.50	5216	86.8F	8.2
21.55	5215	86.8F	8.2
21.60	5214	86.8F	8.2
21.65	5215	86.8F	8.2
21.70	5213	86.8F	8.2
21.75	5212	86.8F	8.2
21.80	5210	86.7F	8.2
21.85	5209	86.8F	8.2
21.90	5209	86.7F	8.2
21.95	5206	86.7F	8.2
22.00	5206	86.7F	8.2
22.05	5205	86.7F	8.2
22.10	5203	86.7F	8.2
22.15	5202	86.7F	8.2
22.20	5200	86.7F	8.2
22.25	5198	86.7F	8.2
22.30	5195	86.7F	8.2
22.35	5198	86.7F	8.2
22.40	5195	86.7F	8.2
22.45	5195	86.7F	8.2
22.50	5193	86.7F	8.2
22.55	5191	86.7F	8.2
22.60	5191	86.7F	8.2
22.65	5188	86.7F	8.2
22.70	5187	86.7F	8.2
22.75	5185	86.7F	8.2
22.80	5185	86.7F	8.2
22.85	5182	86.7F	8.2
22.90	5181	86.7F	8.2
22.95	5179	86.7F	8.2
23.00	5177	86.7F	8.2
23.05	5175	86.7F	8.2
23.10	5174	86.7F	8.2
23.15	5173	86.7F	8.2
23.20	5172	86.7F	8.2
23.25	5172	86.7F	8.2
23.30	5171	86.7F	8.2
23.35	5169	86.7F	8.2
23.40	5169	86.7F	8.2
23.45	5166	86.7F	8.2
23.50	5167	86.7F	8.2
23.55	5164	86.7F	8.2
23.60	5164	86.7F	8.2
23.65	5162	86.7F	8.2
23.70	5159	86.7F	8.2
23.75	5159	86.7F	8.2
23.80	5157	86.7F	8.2
23.85	5155	86.7F	8.2
23.90	5153	86.7F	8.2
23.95	5153	86.7F	8.2
24.00	5150	86.7F	8.2
24.05	5150	86.6F	8.2
24.10	5147	86.7F	8.2
24.15	5146	86.6F	8.2
24.20	5146	86.6F	8.2
24.25	5143	86.6F	8.2
24.30	5142	86.6F	8.2
24.35	5142	86.7F	8.2
24.40	5141	86.6F	8.2
24.45	5139	86.6F	8.2
24.50	5137	86.6F	8.2
24.55	5138	86.6F	8.2
24.60	5135	86.6F	8.2
24.65	5133	86.6F	8.2
24.70	5132	86.6F	8.2
24.75	5130	86.6F	8.2
24.80	5129	86.6F	8.2
24.85	5127	86.6F	8.2
24.90	5128	86.6F	8.2
24.95	5127	86.6F	8.2
25.00	5126	86.6F	8.2
25.05	5123	86.6F	8.2
25.10	5123	86.6F	8.2
25.15	5121	86.6F	8.2
25.20	5119	86.6F	8.2
25.25	5118	86.6F	8.2
25.30	5115	86.6F	8.2
25.35	5115	86.6F	8.2
25.40	5115	86.6F	8.2
25.45	5113	86.6F	8.2
25.50	5111	86.6F	8.2
25.55	5112	86.6F	8.2
25.60	5107	86.6F	8.2
25.65	5108	86.6F	8.2
25.70	5106	86.6F	8.2
25.75	5105	86.6F	8.2
25.80	5104	86.6F	8.2
25.85	5102	86.6F	8.2
25.90	5101	86.6F	8.2
25.95	5098	86.6F	8.2
26.00	5100	86.6F	8.2
26.05	5097	86.6F	8.2
26.10	5095	86.6F	8.2
26.15	5094	86.6F	8.2
26.20	5093	86.6F	8.2
26.25	5091	86.6F	8.2
26.30	5091	86.6F	8.2
26.35	5090	86.6F	8.2
26.40	5088	86.6F	8.2
26.45	5086	86.5F	8.2
26.50	5085	86.5F	8.2
26.55	5085	86.5F	8.2
26.60	5082	86.5F	8.2
26.65	5081	86.5F	8.2
26.70	5081	86.5F	8.2
26.75	5078	86.5F	8.2
26.80	5077	86.5F	8.2
26.85	5075	86.5F	8.2
26.90	5075	86.5F	8.2
26.95	5076	86.5F	8.2
27.00	5073	86.5F	8.2
27.05	5072	86.5F	8.2
27.10	5071	86.5F	8.2
27.15	5069	86.5F	8.2
27.20	5067	86.5F	8.2
27.25	5067	86.5F	8.2
27.30	5065	86.5F	8.2
27.35	5063	86.5F	8.2
27.40	5063	86.5F	8.2
27.45	5061	86.5F	8.2
27.50	5059	86.5F	8.2
27.55	5058	86.5F	8.2
27.60	5056	86.5F	8.2
27.65	5057	86.5F	8.2
27.70	5055	86.5F	8.2
27.75	5055	86.5F	8.2
27.80	5054	86.5F	8.2
27.85	5051	86.5F	8.2
27.90	5050	86.5F	8.2
27.95	5049	86.5F	8.2
28.00	5046	86.5F	8.2
28.05	5047	86.5F	8.2
28.10	5044	86.5F	8.2
28.15	5042	86.5F	8.2
28.20	5041	86.5F	8.2
28.25	5041	86.5F	8.2
28.30	5040	86.5F	8.2
28.35	5041	86.4F	8.2
28.40	5040	86.4F	8.2
28.45	5037	86.4F	8.2
28.50	5036	86.4F	8.2
28.55	5034	86.4F	8.2
28.60	5033	86.4F	8.2
28.65	5032	86.4F	8.2
28.70	5031	86.4F	8.2
28.75	5028	86.4F	8.2
28.80	5024	86.4F	8.2
28.85	5025	86.4F	8.2
28.90	5022	86.4F	8.2
28.95	5022	86.4F	8.2
29.00	5018	86.4F	8.2
29.05	5018	86.4F	8.2
29.10	5017	86.4F	8.2
29.15	5014	86.4F	8.2
29.20	5016	86.4F	8.2
29.25	5013	86.4F	8.2
29.30	5012	86.4F	8.2
29.35	5010	86.4F	8.2
29.40	5009	86.4F	8.2
29.45	5008	86.4F	8.2
29.50	5007	86.4F	8.2
29.55	5006	86.4F	8.2
29.60	5005	86.4F	8.2
29.65	5003	86.4F	8.2
29.70	5004	86.4F	8.2
29.75	5003	86.4F	8.2
29.80	5000	86.4F	8.2
29.85	5000	86.4F	8.2
29.90	4997	86.4F	8.2
29.95	4996	86.4F	8.2
30.00	4995	86.4F	8.2
30.05	4993	86.4F	8.2
30.10	4992	86.3F	8.2
30.15	4992	86.3F	8.2
30.20	4989	86.4F	8.2
30.25	4988	86.3F	8.2
30.30	4986	86.3F	8.2
30.35	4987	86.3F	8.2
30.40	4984	86.3F	8.2
30.45	4984	86.3F	8.2
30.50	4981	86.3F	8.2
30.55	4981	86.3F	8.2
30.60	4978	86.3F	8.2
30.65	4977	86.3F	8.2
30.70	4976	86.3F	8.2
30.75	4976	86.3F	8.2
30.80	4973	86.3F	8.2
30.85	4973	86.3F	8.2
30.90	4970	86.3F	8.2
30.95	4969	86.3F	8.2
31.00	4970	86.3F	8.2
31.05	4967	86.3F	8.2
31.10	4964	86.3F	8.2
31.15	4964	86.3F	8.2
31.20	4962	86.3F	8.2
31.25	4959	86.3F	8.2
31.30	4961	86.3F	8.2
31.35	4961	86.3F	8.2
31.40	4958	86.3F	8.2
31.45	4958	86.3F	8.2
31.50	4954	86.3F	8.2
31.55	4953	86.3F	8.2
31.60	4952	86.3F	8.2
31.65	4951	86.2F	8.2
31.70	4950	86.3F	8.2
31.75	4948	86.3F	8.2
31.80	4948	86.2F	8.2
31.85	4947	86.2F	8.2
31.90	4945	86.2F	8.2
31.95	4944	86.2F	8.2
32.00	4944	86.2F	8.2
32.05	4943	86.2F	8.2
32.10	4939	86.2F	8.2
32.15	4940	86.2F	8.2
32.20	4935	86.2F	8.2
32.25	4936	86.2F	8.2
32.30	4934	86.2F	8.2
32.35	4933	86.2F	8.2
32.40	4933	86.2F	8.2
32.45	4933	86.2F	8.2
32.50	4930	86.2F	8.2
32.55	4928	86.2F	8.2
32.60	4929	86.2F	8.2
32.65	4925	86.2F	8.2
32.70	4925	86.2F	8.2
32.75	4923	86.2F	8.2
32.80	4923	86.2F	8.2
32.85	4921	86.2F	8.2
32.90	4920	86.2F	8.2
32.95	4919	86.2F	8.2
33.00	4918	86.2F	8.2
33.05	4916	86.2F	8.2
33.10	4914	86.2F	8.2
33.15	4914	86.2F	8.2
33.20	4913	86.2F	8.2
33.25	4910	86.2F	8.2
33.30	4910	86.1F	8.2
33.35	4907	86.1F	8.2
33.40	4906	86.1F	8.2
33.45	4906	86.1F	8.2
33.50	4903	86.1F	8.2
33.55	4904	86.1F	8.2
33.60	4902	86.1F	8.2
33.65	4900	86.1F	8.2
33.70	4899	86.1F	8.2
33.75	4897	86.1F	8.2
33.80	4896	86.1F	8.2
33.85	4894	86.1F	8.2
33.90	4894	86.1F	8.2
33.95	4892	86.1F	8.2
34.00	4891	86.1F	8.2
34.05	4889	86.1F	8.2
34.10	4887	86.1F	8.2
34.15	4885	86.1F	8.2
34.20	4886	86.1F	8.2
34.25	4884	86.1F	8.2
34.30	4883	86.1F	8.2
34.35	4881	86.1F	8.2
34.40	4882	86.1F	8.2
34.45	4879	86.1F	8.2
34.50	4877	86.1F	8.2
34.55	4877	86.1F	8.2
34.60	4876	86.1F	8.2
34.65	4873	86.1F	8.2
34.70	4872	86.1F	8.2
34.75	4872	86.1F	8.2
34.80	4872	86.1F	8.2
34.85	4872	86.1F	8.2
34.90	4870	86.1F	8.2
34.95	4869	86.1F	8.2
35.00	4869	86.1F	8.2
35.05	4869	86.1F	8.2
35.10	4866	86.1F	8.2
35.15	4866	86.1F	8.2
35.20	4861	86.0F	8.2
35.25	4860	86.0F	8.2
35.30	4859	86.0F	8.2
35.35	4858	86.0F	8.2
35.40	4856	86.0F	8.2
35.45	4852	86.0F	8.2
35.50	4852	86.0F	8.2
35.55	4852	86.0F	8.2
35.60	4850	86.0F	8.2
35.65	4848	86.0F	8.2
35.70	4845	86.0F	8.2
35.75	4846	86.0F	8.2
35.80	4842	86.0F	8.2
35.85	4843	86.0F	8.2
35.90	4840	86.0F	8.2
35.95	4839	86.0F	8.2
36.00	4838	86.0F	8.2
36.05	4837	86.0F	8.2
36.10	4836	86.0F	8.2
36.15	4833	86.0F	8.2
36.20	4832	86.0F	8.2
36.25	4831	86.0F	8.2
36.30	4829	86.0F	8.2
36.35	4829	86.0F	8.2
36.40	4827	85.9F	8.2
36.45	4825	86.0F	8.2
36.50	4825	85.9F	8.2
36.55	4824	85.9F	8.2
36.60	4823	85.9F	8.2
36.65	4822	85.9F	8.2
36.70	4820	85.9F	8.2
36.75	4820	85.9F	8.2
36.80	4819	85.9F	8.2
36.85	4818	85.9F	8.2
36.90	4816	85.9F	8.2
36.95	4814	85.9F	8.2
37.00	4812	85.9F	8.2
37.05	4812	85.9F	8.2
37.10	4811	85.9F	8.2
37.15	4810	85.9F	8.2
37.20	4807	85.9F	8.2
37.25	4807	85.9F	8.2
37.30	4804	85.9F	8.2
37.35	4804	85.9F	8.2
37.40	4803	85.9F	8.2
37.45	4801	85.9F	8.2
37.50	4800	85.9F	8.2
37.55	4798	85.9F	8.2
37.60	4796	85.9F	8.2
37.65	4795	85.9F	8.2
37.70	4794	85.9F	8.2
37.75	4793	85.9F	8.2
37.80	4791	85.9F	8.2
37.85	4791	85.9F	8.2
37.90	4789	85.9F	8.2
37.95	4789	85.8F	8.2
38.00	4788	85.9F	8.2
38.05	4786	85.9F	8.2
38.10	4784	85.8F	8.2
38.15	4784	85.8F	8.2
38.20	4782	85.8F	8.2
38.25	4780	85.8F	8.2
38.30	4781	85.8F	8.2
38.35	4778	85.8F	8.2
38.40	4777	85.8F	8.2
38.45	4775	85.8F	8.2
38.50	4773	85.8F	8.2
38.55	4775	85.8F	8.2
38.60	4771	85.8F	8.2
38.65	4769	85.8F	8.2
38.70	4769	85.8F	8.2
38.75	4767	85.8F	8.2
38.80	4767	85.8F	8.2
38.85	4765	85.8F	8.2
38.90	4764	85.8F	8.2
38.95	4762	85.8F	8.2
39.00	4762	85.8F	8.2
39.05	4760	85.8F	8.2
39.10	4758	85.8F	8.2
39.15	4756	85.8F	8.2
39.20	4756	85.8F	8.2
39.25	4755	85.8F	8.2
39.30	4753	85.8F	8.2
39.35	4752	85.8F	8.2
39.40	4752	85.8F	8.2
39.45	4751	85.8F	8.2
39.50	4748	85.8F	8.2
39.55	4746	85.8F	8.2
39.60	4746	85.8F	8.2
39.65	4745	85.7F	8.2
39.70	4742	85.7F	8.2
39.75	4741	85.7F	8.2
39.80	4740	85.7F	8.2
39.85	4737	85.7F	8.2
39.90	4737	85.7F	8.2
39.95	4737	85.7F	8.2
40.00	4735	85.7F	8.2
40.05	4733	85.7F	8.2
40.10	4732	85.7F	8.2
40.15	4730	85.7F	8.2
40.20	4730	85.7F	8.2
40.25	4729	85.7F	8.2
40.30	4726	85.7F	8.2
40.35	4726	85.7F	8.2
40.40	4723	85.7F	8.2
40.45	4723	85.7F	8.2
40.50	4720	85.7F	8.2
40.55	4719	85.7F	8.2
40.60	4717	85.7F	8.2
40.65	4716	85.7F	8.2
40.70	4715	85.7F	8.2
40.75	4715	85.7F	8.2
40.80	4711	85.7F	8.2
40.85	4709	85.7F	8.2
40.90	4709	85.7F	8.2
40.95	4709	85.7F	8.2
41.00	4708	85.7F	8.2
41.05	4706	85.7F	8.2
41.10	4705	85.7F	8.2
41.15	4704	85.7F	8.2
41.20	4703	85.7F	8.2
41.25	4702	85.6F	8.2
41.30	4701	85.6F	8.2
41.35	4699	85.7F	8.2
41.40	4698	85.7F	8.2
41.45	4697	85.6F	8.2
41.50	4695	85.6F	8.2
41.55	4694	85.6F	8.2
41.60	4693	85.6F	8.2
41.65	4691	85.6F	8.2
41.70	4690	85.6F	8.2
41.75	4689	85.6F	8.2
41.80	4688	85.6F	8.2
41.85	4689	85.6F	8.2
41.90	4685	85.6F	8.2
41.95	4684	85.6F	8.2
42.00	4682	85.6F	8.2
42.05	4679	85.6F	8.2
42.10	4680	85.6F	8.2
42.15	4680	85.6F	8.2
42.20	4677	85.6F	8.2
42.25	4675	85.6F	8.2
42.30	4675	85.6F	8.2
42.35	4672	85.6F	8.2
42.40	4672	85.6F	8.2
42.45	4672	85.6F	8.2
42.50	4669	85.6F	8.2
42.55	4669	85.6F	8.2
42.60	4667	85.6F	8.2
42.65	4666	85.6F	8.2
42.70	4665	85.6F	8.2
42.75	4663	85.6F	8.2
42.80	4661	85.6F	8.2
42.85	4660	85.6F	8.2
42.90	4660	85.6F	8.2
42.95	4658	85.6F	8.2
43.00	4655	85.6F	8.2
43.05	4654	85.6F	8.2
43.10	4654	85.5F	8.2
43.15	4652	85.5F	8.2
43.20	4651	85.5F	8.2
43.25	4650	85.5F	8.2
43.30	4648	85.5F	8.2
43.35	4647	85.5F	8.2
43.40	4647	85.5F	8.2
43.45	4646	85.5F	8.2
43.50	4643	85.5F	8.2
43.55	4643	85.5F	8.2
43.60	4642	85.5F	8.2
43.65	4640	85.5F	8.2
43.70	4638	85.5F	8.2
43.75	4638	85.5F	8.2
43.80	4635	85.5F	8.2
43.85	4634	85.5F	8.2
43.90	4633	85.4F	8.2
